customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,CustomerLifetimeValue,ServiceCount,IsFamilyCustomer,IsDigitalCustomer,ContractRiskScore,TenureBucket,cluster,segment
C1002211,Female,1,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),76.39,3423.32,No,76.07,3437.55,3,1,1,1,25-48m,3,Budget Customers
C1002212,Female,0,Yes,No,4,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,65.1,266.88,Yes,66.72,260.4,3,1,0,3,0-6m,1,High-Risk Customers
C1002213,Male,1,Yes,Yes,46,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,78.31,3540.11,No,76.96,3602.26,1,1,1,2,25-48m,3,Budget Customers
C1002214,Male,0,No,Yes,68,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.77,5618.94,No,82.63,5628.36,2,1,1,3,49m+,4,Loyal Premium Customers
C1002215,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.22,1292.59,No,20.52,1273.86,1,1,0,1,49m+,0,Budget Customers
C1002216,Male,1,No,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),63.9,188.62,No,62.87,191.7,4,1,0,3,0-6m,1,High-Risk Customers
C1002217,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.95,1431.28,No,22.36,1404.8,2,0,0,3,49m+,0,Budget Customers
C1002218,Male,0,No,No,71,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,50.01,3526.58,No,49.67,3550.71,2,0,0,2,49m+,3,Budget Customers
C1002219,Male,0,No,Yes,11,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),74.3,786.92,No,71.54,817.3,3,1,1,2,7-24m,2,Budget Customers
C1002220,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.37,3838.62,No,83.45,3835.02,4,1,0,3,25-48m,4,Loyal Premium Customers
C1002221,Male,1,No,No,55,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),76.17,4171.11,No,75.84,4189.35,1,0,1,1,49m+,3,Budget Customers
C1002222,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,70.89,No,23.63,54.0,2,0,1,1,0-6m,0,Budget Customers
C1002223,Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,79.77,4771.7,No,79.53,4786.2,5,0,0,3,49m+,4,Loyal Premium Customers
C1002224,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),54.31,1526.74,No,54.53,1520.68,4,1,1,2,25-48m,2,Budget Customers
C1002225,Female,1,No,No,21,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,74.74,1497.29,No,71.3,1569.54,2,0,0,3,7-24m,1,High-Risk Customers
C1002226,Female,1,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),79.68,1424.62,Yes,79.15,1434.24,3,1,0,3,7-24m,1,High-Risk Customers
C1002227,Female,1,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,74.71,2680.24,No,74.45,2689.56,4,0,0,1,25-48m,3,Budget Customers
C1002228,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),71.03,4067.35,No,70.13,4119.74,3,1,0,3,49m+,4,Loyal Premium Customers
C1002229,Female,0,Yes,No,59,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.72,4120.34,No,69.84,4113.48,4,1,1,3,49m+,4,Loyal Premium Customers
C1002230,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),92.31,1473.06,No,92.07,1476.96,5,0,1,2,7-24m,2,Budget Customers
C1002231,Male,0,No,No,60,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.19,4606.25,No,76.77,4631.4,2,0,1,3,49m+,4,Loyal Premium Customers
C1002232,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,64.72,3921.77,No,65.36,3883.2,1,1,0,1,49m+,3,Budget Customers
C1002233,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.89,57.7,No,14.42,87.56,1,0,0,1,0-6m,0,Budget Customers
C1002234,Female,0,No,No,22,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.24,1088.5,No,49.48,1061.28,1,0,0,3,7-24m,0,Budget Customers
C1002235,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,79.07,75.8,No,75.8,79.07,5,0,1,1,0-6m,2,Budget Customers
C1002236,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,1324.13,No,18.39,1296.0,1,0,1,2,49m+,0,Budget Customers
C1002237,Male,0,Yes,No,34,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,74.09,2535.91,No,74.59,2519.06,5,1,0,3,25-48m,1,High-Risk Customers
C1002238,Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.08,1424.95,No,75.0,1483.52,4,1,1,3,7-24m,1,High-Risk Customers
C1002239,Female,1,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.33,1940.62,No,29.86,1971.45,1,0,0,1,49m+,0,Budget Customers
C1002240,Male,0,Yes,No,50,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,57.32,2841.04,No,56.82,2866.0,4,1,0,3,49m+,4,Loyal Premium Customers
C1002241,Female,1,No,No,68,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,84.21,5796.32,No,85.24,5726.28,3,0,0,3,49m+,4,Loyal Premium Customers
C1002242,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.12,5025.71,No,86.65,4994.96,5,0,0,3,49m+,4,Loyal Premium Customers
C1002243,Male,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.02,5082.66,No,73.66,5038.38,5,0,1,3,49m+,4,Loyal Premium Customers
C1002244,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,82.6,1205.14,No,80.34,1239.0,4,1,0,2,7-24m,2,Budget Customers
C1002245,Female,0,No,No,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,74.13,1043.9,No,74.56,1037.82,5,0,0,3,7-24m,1,High-Risk Customers
C1002246,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.69,76.49,Yes,15.3,98.45,2,1,0,2,0-6m,0,Budget Customers
C1002247,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,86.4,2207.53,No,88.3,2160.0,4,1,1,1,25-48m,2,Budget Customers
C1002248,Male,0,Yes,No,40,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),61.31,2467.38,No,61.68,2452.4,3,1,0,3,25-48m,4,Loyal Premium Customers
C1002249,Male,1,Yes,No,41,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.22,2339.15,Yes,57.05,2346.02,3,1,1,3,25-48m,1,High-Risk Customers
C1002250,Female,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.65,992.08,No,20.25,1011.85,2,1,1,3,49m+,0,Budget Customers
C1002251,Female,0,No,Yes,53,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,79.35,4225.72,No,79.73,4205.55,2,1,0,2,49m+,3,Budget Customers
C1002252,Male,0,No,Yes,59,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),50.04,2963.16,No,50.22,2952.36,2,1,1,2,49m+,3,Budget Customers
C1002253,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,57.66,2123.73,No,57.4,2133.42,3,1,1,2,25-48m,2,Budget Customers
C1002254,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),78.12,1461.71,No,76.93,1484.28,4,0,0,1,7-24m,2,Budget Customers
C1002255,Female,0,Yes,No,32,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.25,2267.95,No,70.87,2248.0,6,1,1,3,25-48m,1,High-Risk Customers
C1002256,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.01,1826.49,No,28.99,1827.63,2,1,0,2,49m+,0,Budget Customers
C1002257,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.22,3828.37,No,64.89,3847.98,3,1,1,1,49m+,3,Budget Customers
C1002258,Male,1,No,No,66,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,53.36,3528.45,No,53.46,3521.76,4,0,0,2,49m+,3,Budget Customers
C1002259,Female,1,No,Yes,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),73.34,2882.58,No,73.91,2860.26,2,1,0,2,25-48m,3,Budget Customers
C1002260,Male,0,No,No,56,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,57.11,3198.49,No,57.12,3198.16,4,0,1,2,49m+,3,Budget Customers
C1002261,Female,1,No,No,30,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.63,2348.56,Yes,78.29,2328.9,2,0,1,3,25-48m,1,High-Risk Customers
C1002262,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.79,0.0,Yes,0.0,0.0,1,1,1,3,0-6m,0,Budget Customers
C1002263,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.97,3876.86,No,71.79,3832.38,2,0,0,3,49m+,4,Loyal Premium Customers
C1002264,Male,1,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.07,89.28,Yes,14.88,114.42,0,1,0,2,0-6m,0,Budget Customers
C1002265,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.5,959.87,No,20.87,943.0,2,1,1,3,25-48m,0,Budget Customers
C1002266,Female,0,No,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),57.58,4142.1,No,57.53,4145.76,4,1,1,1,49m+,3,Budget Customers
C1002267,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),55.48,27.44,Yes,27.44,55.48,1,1,0,3,0-6m,1,High-Risk Customers
C1002268,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.14,4130.49,No,77.93,4141.42,2,1,1,2,49m+,3,Budget Customers
C1002269,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.01,1439.21,No,22.84,1386.63,2,1,0,3,49m+,0,Budget Customers
C1002270,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,780.95,No,17.35,810.0,2,1,1,3,25-48m,0,Budget Customers
C1002271,Male,0,No,No,50,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,86.22,4282.12,No,85.64,4311.0,3,0,1,1,49m+,3,Budget Customers
C1002272,Male,0,Yes,Yes,65,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.16,3624.3,No,55.76,3650.4,3,1,0,3,49m+,4,Loyal Premium Customers
C1002273,Male,0,No,No,56,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,66.42,3749.33,No,66.95,3719.52,1,0,0,3,49m+,4,Loyal Premium Customers
C1002274,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),78.14,161.73,Yes,80.86,156.28,3,1,1,1,0-6m,2,Budget Customers
C1002275,Male,1,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.32,1181.8,No,21.1,1193.92,0,0,0,3,49m+,0,Budget Customers
C1002276,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.76,3883.15,No,70.6,3891.8,2,1,1,3,49m+,4,Loyal Premium Customers
C1002277,Male,0,No,Yes,16,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.69,1101.67,No,68.85,1115.04,4,1,0,1,7-24m,2,Budget Customers
C1002278,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.63,3783.75,No,80.51,3789.61,3,1,0,3,25-48m,4,Loyal Premium Customers
C1002279,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,94.35,5723.27,No,93.82,5755.35,7,1,1,1,49m+,3,Budget Customers
C1002280,Female,0,No,Yes,61,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.01,4778.52,No,78.34,4819.61,2,1,1,1,49m+,3,Budget Customers
C1002281,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,78.82,4972.59,No,78.93,4965.66,5,1,0,2,49m+,3,Budget Customers
C1002282,Male,0,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.74,1422.85,No,25.41,1441.44,0,0,0,1,49m+,0,Budget Customers
C1002283,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.21,614.12,No,76.76,601.68,4,1,0,3,7-24m,1,High-Risk Customers
C1002284,Female,0,No,No,35,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,59.89,2101.19,No,60.03,2096.15,4,0,0,3,25-48m,1,High-Risk Customers
C1002285,Female,0,No,No,17,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.5,893.42,No,52.55,858.5,2,0,0,3,7-24m,1,High-Risk Customers
C1002286,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),72.82,368.79,Yes,73.76,364.1,2,0,1,1,0-6m,2,Budget Customers
C1002287,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,93.06,1785.88,No,93.99,1768.14,6,1,0,2,7-24m,2,Budget Customers
C1002288,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,83.39,5487.09,No,83.14,5503.74,4,1,0,2,49m+,3,Budget Customers
C1002289,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.56,3972.34,No,92.38,4023.08,5,0,0,3,25-48m,4,Loyal Premium Customers
C1002290,Male,0,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,82.53,4531.32,No,82.39,4539.15,3,1,1,2,49m+,3,Budget Customers
C1002291,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.46,756.73,No,21.02,772.56,2,1,0,2,25-48m,0,Budget Customers
C1002292,Male,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),65.08,1662.93,No,63.96,1692.08,5,1,0,1,25-48m,2,Budget Customers
C1002293,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,78.4,2769.12,No,79.12,2744.0,4,0,1,2,25-48m,3,Budget Customers
C1002294,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.2,1353.49,No,19.06,1363.2,1,0,1,3,49m+,0,Budget Customers
C1002295,Female,0,No,Yes,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.17,1013.45,Yes,50.67,1003.4,1,1,0,3,7-24m,0,Budget Customers
C1002296,Male,0,No,No,22,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),63.29,1357.9,No,61.72,1392.38,4,0,0,3,7-24m,1,High-Risk Customers
C1002297,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),80.66,4925.92,Yes,80.75,4920.26,3,1,0,3,49m+,4,Loyal Premium Customers
C1002298,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,67.46,1850.07,No,68.52,1821.42,6,1,0,1,25-48m,2,Budget Customers
C1002299,Female,1,No,Yes,65,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.99,4804.07,No,73.91,4744.35,0,1,1,3,49m+,4,Loyal Premium Customers
C1002300,Male,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.12,1244.89,No,17.53,1286.52,1,0,0,3,49m+,0,Budget Customers
C1002301,Male,0,Yes,No,4,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,65.83,272.21,No,68.05,263.32,3,1,0,1,0-6m,2,Budget Customers
C1002302,Female,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.13,1019.65,No,21.24,1062.24,1,1,1,2,25-48m,0,Budget Customers
C1002303,Female,0,Yes,No,6,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,75.56,416.37,No,69.4,453.36,5,1,1,3,0-6m,1,High-Risk Customers
C1002304,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,74.93,4803.88,No,75.06,4795.52,3,1,0,3,49m+,4,Loyal Premium Customers
C1002305,Male,0,No,No,8,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,67.61,553.07,No,69.13,540.88,5,0,0,3,7-24m,1,High-Risk Customers
C1002306,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,84.85,5453.2,No,85.21,5430.4,4,1,0,3,49m+,4,Loyal Premium Customers
C1002307,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,1003.85,No,17.93,1008.0,2,1,1,1,49m+,0,Budget Customers
C1002308,Male,0,No,Yes,39,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,52.82,2095.61,No,53.73,2059.98,1,1,0,2,25-48m,0,Budget Customers
C1002309,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,292.7,No,19.51,270.0,2,1,0,3,7-24m,0,Budget Customers
C1002310,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),82.65,1568.07,No,82.53,1570.35,5,1,0,3,7-24m,1,High-Risk Customers
C1002311,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,579.45,No,18.69,558.0,1,0,1,2,25-48m,0,Budget Customers
C1002312,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),80.36,4891.27,Yes,80.18,4901.96,3,1,0,3,49m+,4,Loyal Premium Customers
C1002313,Male,0,No,No,65,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),83.52,5461.42,No,84.02,5428.8,4,0,1,2,49m+,3,Budget Customers
C1002314,Male,1,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.37,669.11,No,18.59,661.32,1,1,1,1,25-48m,0,Budget Customers
C1002315,Male,0,Yes,No,16,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),82.74,1316.38,No,82.27,1323.84,3,1,1,2,7-24m,2,Budget Customers
C1002316,Male,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.44,734.5,No,17.91,756.04,2,1,1,2,25-48m,0,Budget Customers
C1002317,Male,0,Yes,No,60,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,67.19,4024.88,No,67.08,4031.4,6,1,0,1,49m+,3,Budget Customers
C1002318,Female,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.51,1979.38,No,50.75,1969.89,2,0,0,3,25-48m,1,High-Risk Customers
C1002319,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,92.44,6008.61,No,92.44,6008.6,5,0,0,2,49m+,3,Budget Customers
C1002320,Male,0,No,No,0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),67.48,21.43,No,21.43,0.0,5,0,0,1,0-6m,2,Budget Customers
C1002321,Male,0,Yes,No,36,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,73.96,2652.97,No,73.69,2662.56,0,1,1,1,25-48m,3,Budget Customers
C1002322,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.4,77.42,Yes,25.81,61.2,2,1,1,3,0-6m,0,Budget Customers
C1002323,Female,1,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,66.71,2864.16,No,65.09,2935.24,3,0,0,3,25-48m,4,Loyal Premium Customers
C1002324,Female,1,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.43,978.73,No,22.24,986.92,2,1,0,3,25-48m,0,Budget Customers
C1002325,Female,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,80.05,1750.91,No,79.59,1761.1,3,1,1,1,7-24m,2,Budget Customers
C1002326,Male,0,No,No,57,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,60.34,3379.44,No,59.29,3439.38,3,0,0,2,49m+,3,Budget Customers
