customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C1002268,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.14,4130.49,No
C1002269,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.01,1439.21,No
C1002270,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,780.95,No
C1002271,Male,0,No,No,50,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,86.22,4282.12,No
C1002272,Male,0,Yes,Yes,65,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.16,3624.3,No
C1002273,Male,0,No,No,56,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,66.42,3749.33,No
C1002274,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),78.14,161.73,Yes
C1002275,Male,1,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.32,1181.8,No
C1002276,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.76,3883.15,No
C1002277,Male,0,No,Yes,16,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.69,1101.67,No
C1002278,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.63,3783.75,No
C1002279,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,94.35,5723.27,No
C1002280,Female,0,No,Yes,61,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.01,4778.52,No
C1002281,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,78.82,4972.59,No
C1002282,Male,0,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.74,1422.85,No
C1002283,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.21,614.12,No
C1002284,Female,0,No,No,35,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,59.89,2101.19,No
C1002285,Female,0,No,No,17,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.5,893.42,No
C1002286,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),72.82,368.79,Yes
C1002287,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,93.06,1785.88,No
C1002288,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,83.39,5487.09,No
C1002289,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.56,3972.34,No
C1002290,Male,0,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,82.53,4531.32,No
C1002291,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.46,756.73,No
C1002292,Male,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),65.08,1662.93,No
C1002293,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,78.4,2769.12,No
C1002294,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.2,1353.49,No
C1002295,Female,0,No,Yes,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.17,1013.45,Yes
C1002296,Male,0,No,No,22,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),63.29,1357.9,No
C1002297,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),80.66,4925.92,Yes
C1002298,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,67.46,1850.07,No
C1002299,Female,1,No,Yes,65,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.99,4804.07,No
C1002300,Male,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.12,1244.89,No
C1002301,Male,0,Yes,No,4,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,65.83,272.21,No
C1002302,Female,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.13,1019.65,No
C1002303,Female,0,Yes,No,6,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,75.56,416.37,No
C1002304,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,74.93,4803.88,No
C1002305,Male,0,No,No,8,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,67.61,553.07,No
C1002306,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,84.85,5453.2,No
C1002307,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,1003.85,No
C1002308,Male,0,No,Yes,39,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,52.82,2095.61,No
C1002309,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,292.7,No
C1002310,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),82.65,1568.07,No
C1002311,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,579.45,No
C1002312,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),80.36,4891.27,Yes
C1002313,Male,0,No,No,65,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),83.52,5461.42,No
C1002314,Male,1,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.37,669.11,No
C1002315,Male,0,Yes,No,16,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),82.74,1316.38,No
C1002316,Male,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.44,734.5,No
C1002317,Male,0,Yes,No,60,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,67.19,4024.88,No
C1002318,Female,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.51,1979.38,No
C1002319,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,92.44,6008.61,No
C1002320,Male,0,No,No,0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),67.48,21.43,No
C1002321,Male,0,Yes,No,36,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,73.96,2652.97,No
C1002322,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.4,77.42,Yes
C1002323,Female,1,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,66.71,2864.16,No
C1002324,Female,1,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.43,978.73,No
C1002325,Female,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,80.05,1750.91,No
C1002326,Male,0,No,No,57,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,60.34,3379.44,No
C1002327,Male,0,Yes,No,69,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,57.74,4013.38,No
C1002328,Male,1,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,593.0,No
C1002329,Male,1,No,Yes,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,95.09,2962.17,No
C1002330,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.49,228.25,No
C1002331,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.65,177.5,Yes
C1002332,Male,0,No,No,29,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),60.23,1749.43,No
C1002333,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),75.86,2446.25,No
C1002334,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),80.75,4526.5,No
C1002335,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,91.48,5686.17,No
C1002336,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),79.68,560.87,No
C1002337,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,75.6,843.24,No
C1002338,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.72,951.09,No
C1002339,Male,0,Yes,Yes,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.89,1273.3,No
C1002340,Male,0,No,No,51,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,55.69,2796.56,No
C1002341,Male,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.56,1607.67,No
C1002342,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,74.64,2272.2,No
C1002343,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.07,770.04,No
C1002344,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),70.11,2974.62,No
C1002345,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,81.22,No
C1002346,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,77.07,4919.41,No
C1002347,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,82.16,1965.16,No
C1002348,Male,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.94,1235.88,No
C1002349,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.34,905.15,No
C1002350,Female,0,No,Yes,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,66.7,631.3,No
C1002351,Female,0,No,No,43,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),80.72,3463.36,Yes
C1002352,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.83,346.85,Yes
C1002353,Male,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.02,618.93,No
C1002354,Male,0,No,No,53,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.86,2428.44,No
C1002355,Male,0,No,No,27,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.03,1696.4,No
C1002356,Male,0,No,Yes,65,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.83,4334.12,No
C1002357,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,76.12,1955.29,No
C1002358,Female,0,Yes,No,50,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),52.68,2643.07,No
C1002359,Male,0,No,Yes,2,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),85.32,172.3,No
C1002360,Female,0,Yes,No,71,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),76.05,5381.41,No
C1002361,Female,1,No,Yes,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),75.14,3291.25,No
C1002362,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,66.53,3397.03,No
C1002363,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.0,1404.39,No
C1002364,Female,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.53,1752.5,Yes
C1002365,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.04,2108.93,No
C1002366,Male,1,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),76.8,1391.54,Yes
C1002367,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),86.92,89.31,No
C1002368,Male,1,No,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),63.99,3015.44,No
C1002369,Male,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),85.2,4418.46,No
C1002370,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.67,4040.89,Yes
C1002371,Female,1,Yes,No,40,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,67.05,2680.7,No
C1002372,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.78,687.18,No
C1002373,Male,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.13,1353.43,No
C1002374,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.52,2908.07,Yes
C1002375,Female,1,No,No,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.54,3766.31,Yes
C1002376,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.19,2293.38,No
C1002377,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,78.7,172.17,Yes
C1002378,Female,0,No,No,25,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,58.6,1454.68,Yes
C1002379,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),82.16,4235.75,No
C1002380,Male,0,Yes,No,46,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),76.5,3547.7,No
C1002381,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,73.11,3670.42,No
C1002382,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.04,1216.84,No
C1002383,Male,1,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.5,1324.84,Yes
C1002384,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.78,4227.19,No
C1002385,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,79.6,4138.39,No
C1002386,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.31,1810.33,No
C1002387,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.68,2208.68,No
C1002388,Female,1,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,63.38,3920.34,No
C1002389,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),74.82,977.13,Yes
C1002390,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.22,1870.46,No
C1002391,Male,0,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,68.37,951.17,No
C1002392,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),85.62,1890.16,No
C1002393,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.21,353.66,No
C1002394,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,83.04,4840.46,No
C1002395,Female,0,Yes,Yes,72,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),70.67,5079.0,No
C1002396,Female,1,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.85,5668.27,No
C1002397,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,83.33,2159.4,Yes
C1002398,Male,0,No,No,68,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),49.54,3319.2,No
C1002399,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,71.93,No
C1002400,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,70.33,559.99,No
C1002401,Female,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.61,494.91,Yes
C1002402,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,78.32,1670.41,No
C1002403,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,84.59,5600.94,No
C1002404,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.64,4974.94,No
C1002405,Female,0,Yes,No,54,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.89,3761.87,No
C1002406,Male,1,Yes,Yes,58,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),45.57,2649.47,No
C1002407,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.5,3918.16,No
C1002408,Male,1,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),85.91,3079.8,No
C1002409,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,74.24,273.47,Yes
C1002410,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,7.8,No
C1002411,Male,0,No,No,71,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.96,4415.55,No
C1002412,Female,0,No,No,36,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),85.3,3041.26,No
C1002413,Female,0,Yes,No,69,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,53.97,3739.63,No
C1002414,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,81.4,244.81,Yes
C1002415,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,51.72,2364.48,No
C1002416,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.21,417.55,No
